PersonId;Type;Abbr;LoyaltyId
784;Elite;SU;187209564
785;Elite;SU;338814921
785;Elite;KE;244189792
785;Elite+;FB;330235458
785;Elite+;DT;549779654
786;Elite+;KE;919963667
786;Elite;FB;539765929
786;Elite;DT;860388743
787;Elite;DT;838401526
788;Basic;DT;95370394
789;Elite;KE;817438071
789;Elite+;SU;311608453
789;Basic;DT;684713093
790;Basic;SU;567079134
790;Elite;DT;586195487
791;Basic;DT;910991921
791;Elite;FB;681457206
792;Elite+;SU;498276095
793;Elite+;FB;414579359
794;Elite+;SU;564979582
795;Elite;SU;671313089
796;Elite+;DT;205725394
797;Elite+;FB;58115501
797;Elite+;KE;661143170
797;Elite+;SU;107390841
798;Basic;FB;416737741
799;Basic;FB;754250088
800;Basic;FB;132994510
802;Elite;FB;713630177
802;Elite;KE;451646917
803;Elite+;FB;369373405
804;Elite+;SU;444166344
804;Elite+;DT;729252913
804;Elite;KE;457680925
805;Basic;DT;51205163
805;Elite;FB;619982974
806;Basic;SU;504930773
806;Elite+;DT;76152
807;Elite;FB;843002956
807;Elite;SU;993599537
807;Basic;KE;269644681
807;Elite;DT;484398328
808;Elite;DT;837923743
808;Elite;SU;732900192
808;Elite+;KE;857796404
809;Basic;FB;249872596
810;Basic;DT;618043412
811;Basic;SU;552916458
812;Elite;FB;894618256
813;Elite+;SU;656447703
814;Basic;SU;698175005
815;Basic;FB;896904280
815;Elite;SU;820363083
816;Elite;SU;547343855
816;Basic;KE;4760333
817;Basic;DT;174928439
818;Elite;KE;43220564
818;Basic;DT;780582507
818;Elite+;SU;851267138
819;Elite;DT;605081837
819;Elite;SU;352386381
820;Elite+;FB;70715261
821;Basic;DT;176874936
822;Basic;DT;731039636
823;Basic;DT;422008680
824;Elite;DT;87357190
825;Elite+;DT;257312530
826;Elite+;SU;358613401
827;Basic;FB;225887351
827;Elite+;DT;436779949
828;Elite;DT;631080754
829;Elite+;KE;650214142
829;Basic;SU;58719595
830;Elite;FB;342861597
831;Basic;FB;715379334
831;Elite;SU;410206660
832;Basic;FB;312308655
832;Elite+;KE;653344308
832;Elite;SU;877448266
833;Elite+;KE;907380563
833;Elite;FB;47429817
833;Basic;SU;822191186
833;Elite;DT;103571918
834;Elite+;KE;483877547
834;Basic;DT;724267933
835;Basic;DT;846817679
836;Basic;DT;222602156
837;Elite;FB;165953246
838;Elite;KE;230342009
838;Basic;DT;436107572
838;Basic;FB;285562590
838;Basic;SU;971251922
839;Elite+;KE;514472355
841;Basic;FB;369793974
842;Basic;SU;562449121
843;Elite+;SU;134043601
843;Basic;FB;778701333
844;Basic;KE;670428884
844;Elite+;FB;196567842
844;Basic;SU;369788099
844;Basic;DT;572839639
845;Elite+;FB;559472096
845;Elite+;KE;349659870
846;Basic;SU;161965441
846;Basic;FB;915993732
847;Elite+;SU;764804234
847;Elite+;DT;687224710
847;Elite+;KE;212183733
847;Elite+;FB;852421244
849;Elite+;SU;111210812
850;Elite+;KE;437514778
851;Elite;SU;79050042
851;Elite;DT;877549941
851;Elite;KE;384041432
852;Elite;KE;834052754
853;Basic;DT;25204063
853;Elite+;KE;397510054
854;Basic;SU;726361808
855;Basic;SU;608962757
855;Elite+;DT;78539882
857;Elite+;KE;186488305
858;Elite+;DT;303287404
859;Basic;FB;495783460
859;Basic;DT;673827321
859;Basic;KE;249646143
861;Basic;KE;604277662
862;Elite+;FB;662820684
863;Elite+;SU;935167171
865;Basic;FB;621447933
866;Elite;DT;589785531
869;Basic;KE;919757223
870;Basic;KE;366256200
871;Elite;FB;738901052
872;Elite+;SU;406891893
872;Elite;KE;688591672
873;Elite;FB;316146423
873;Basic;DT;489082227
874;Elite;DT;233528958
875;Basic;DT;206331868
875;Basic;SU;746554984
875;Basic;FB;796108041
879;Elite;FB;540625511
881;Basic;FB;384369509
882;Elite+;SU;283617429
883;Elite+;KE;740404908
883;Basic;DT;121261537
884;Basic;DT;72824867
886;Basic;SU;351102887
887;Elite+;SU;177601382
888;Elite;FB;751118284
889;Elite+;FB;254936488
890;Elite+;DT;179058438
891;Elite;SU;484595594
892;Elite;KE;400037644
893;Elite;FB;565429337
893;Basic;DT;894197809
894;Elite;KE;745513189
895;Elite+;KE;377109786
896;Elite+;FB;856343479
896;Elite+;KE;433027476
896;Elite+;SU;88996496
897;Elite+;DT;349261654
897;Basic;FB;901239767
897;Elite;SU;366814980
898;Elite;FB;141944372
898;Elite;KE;428245922
900;Basic;FB;822075441
901;Elite;KE;799901142
901;Basic;DT;722823767
902;Basic;FB;958742145
902;Elite+;DT;472616935
902;Basic;SU;914268606
903;Elite+;FB;561275084
903;Basic;KE;265388047
904;Elite+;FB;889472033
905;Elite;DT;820085679
906;Basic;DT;267694802
906;Elite+;KE;828588043
907;Elite;KE;375180827
908;Elite;KE;675548215
909;Elite;FB;282179245
910;Elite+;DT;689390269
910;Basic;FB;148569397
911;Elite;KE;308711620
911;Basic;DT;462985987
912;Elite+;KE;607351726
914;Elite;SU;969984575
914;Elite;FB;647178873
915;Elite+;KE;367626737
916;Basic;DT;963488487
917;Basic;SU;894639985
918;Elite;FB;684071962
922;Basic;FB;62497002
924;Elite+;FB;399528057
925;Elite;SU;193599897
925;Basic;FB;329785141
926;Basic;KE;724785578
927;Elite;KE;263091748
927;Basic;SU;232229617
927;Elite;FB;575282791
928;Basic;DT;199375091
929;Basic;KE;504708824
929;Basic;DT;492098411
930;Elite;SU;912847349
930;Elite;DT;984249069
930;Basic;FB;139482279
930;Elite;KE;904016382
931;Basic;DT;643827669
931;Elite+;FB;367521741
932;Elite;SU;919033882
934;Elite;KE;839337422
934;Basic;FB;163451408
935;Elite;KE;71601434
936;Elite;KE;316525256
937;Elite+;SU;317958008
938;Elite+;KE;744238097
940;Elite+;KE;863622289
942;Elite+;DT;368686277
943;Elite;FB;139912423
943;Basic;DT;385088492
944;Basic;SU;437358924
945;Basic;FB;120266309
945;Basic;SU;794124573
945;Elite+;KE;328997856
945;Elite;DT;878417278
946;Basic;FB;182154770
946;Basic;DT;234707967
947;Elite+;FB;911521841
947;Elite;SU;500182692
948;Elite+;SU;876418443
949;Basic;DT;553871050
950;Elite+;FB;485894878
951;Basic;FB;379654058
951;Basic;SU;917555821
952;Elite+;KE;218988179
953;Elite;FB;423952335
954;Elite;KE;617427154
954;Elite;DT;670368299
955;Elite;FB;359141192
956;Elite+;FB;363952891
956;Elite+;SU;554338534
957;Basic;FB;132364528
959;Basic;FB;137614849
960;Basic;KE;168964922
961;Basic;SU;605339863
962;Basic;DT;763084890
962;Elite+;SU;234258097
964;Elite+;DT;233535521
964;Elite+;SU;987064186
964;Elite;KE;662104304
965;Elite+;DT;436750048
966;Elite;FB;587220171
966;Basic;SU;520622608
967;Elite;KE;531176279
968;Elite+;DT;719958586
969;Elite+;DT;943983226
970;Basic;DT;812102124
971;Elite;SU;873798431
971;Elite+;FB;39158587
972;Elite;FB;19318163
973;Elite+;KE;3363252
974;Elite+;KE;554179893
975;Elite+;DT;156008324
976;Elite+;SU;792450382
977;Elite;KE;140824154
978;Elite+;FB;83372665
980;Basic;KE;124926522
980;Basic;DT;402837570
981;Elite+;FB;29136069
982;Elite;DT;891840645
982;Elite;SU;302927954
982;Basic;FB;714825314
983;Elite+;SU;863722279
984;Elite;SU;229609466
985;Elite+;FB;916937824
985;Elite+;SU;840353817
985;Basic;KE;240333268
986;Elite;DT;783151731
987;Elite;KE;798223818
987;Elite;FB;913454126
987;Basic;SU;720568992
988;Basic;DT;982005980
988;Elite+;SU;243565880
988;Elite+;KE;335559057
988;Elite;FB;717800888
989;Elite+;KE;71090078
990;Basic;SU;515026233
991;Basic;KE;430189008
992;Basic;DT;887301546
992;Elite+;FB;850487907
993;Elite+;DT;424830023
994;Basic;DT;390066638
995;Elite;KE;961843540
996;Elite+;DT;173306794
996;Elite+;FB;104865152
997;Basic;KE;634142699
998;Basic;SU;458828677
999;Elite;FB;552270420
999;Elite;DT;332781954
1001;Elite;KE;599218856
1002;Elite;KE;765405822
1004;Elite;DT;788167234
1005;Elite;DT;964974605
1006;Elite+;FB;159642507
1008;Basic;FB;376622786
1008;Basic;KE;211089039
1008;Elite+;SU;833767025
1009;Basic;SU;648884518
1012;Basic;KE;258893418
1012;Elite;SU;54875822
1012;Basic;FB;956572704
1014;Elite;FB;277737605
1015;Elite;FB;420232088
1016;Elite;FB;319562510
1017;Basic;KE;264126310
1018;Basic;DT;615449224
1019;Elite;FB;31500463
1020;Elite;FB;546874161
1021;Elite;KE;23725082
1021;Basic;SU;787606319
1022;Basic;DT;866546300
1023;Basic;DT;560402683
1024;Elite+;SU;583224381
1028;Elite+;DT;370750095
1029;Elite;SU;780958025
1029;Elite+;DT;537206043
1029;Elite+;FB;650372496
1030;Elite+;DT;267308034
1030;Elite;FB;208271351
1030;Basic;KE;226840711
1030;Elite+;SU;743425102
1031;Basic;KE;847955741
1031;Elite;SU;164395720
1032;Elite;DT;672033373
1032;Elite;KE;583631791
1033;Basic;KE;403740846
1034;Basic;DT;417949298
1034;Basic;FB;702593169
1034;Basic;KE;455011116
1035;Basic;KE;37868601
1035;Elite+;FB;649938687
1035;Basic;SU;772167182
1035;Elite;DT;773386271
1036;Basic;KE;209260661
1037;Elite+;DT;567681851
1037;Elite+;FB;506223712
1037;Elite;SU;149678215
1038;Basic;FB;515642079
1038;Basic;DT;940117874
1038;Basic;KE;308858617
1038;Elite;SU;618499654
1039;Elite;SU;992755741
1040;Basic;FB;590655219
1040;Basic;KE;631023989
1040;Basic;DT;532541069
1041;Elite;SU;325057336
1042;Elite+;KE;640156480
1043;Elite;DT;869060405
1044;Elite+;KE;69390293
1046;Elite;KE;632475784
1047;Elite+;SU;427495913
1047;Basic;DT;396053475
1047;Elite;KE;981719113
1048;Basic;KE;992901824
1048;Elite;FB;791792215
1049;Elite+;DT;668690420
1051;Elite+;FB;648535381
1052;Basic;KE;288437720
1052;Elite+;DT;51675172
1052;Elite;SU;85711816
1052;Elite;FB;289234388
1053;Elite;SU;828089928
1054;Basic;DT;889376807
1054;Elite;FB;713493581
1054;Basic;SU;561482552
1054;Elite;KE;464594908
1056;Basic;DT;280065773
1056;Elite+;SU;857345092
1056;Elite;FB;876737243
1057;Elite;DT;927860882
1058;Elite+;SU;983747485
1059;Elite;FB;787291101
1060;Elite;DT;357678848
1061;Elite+;SU;23194838
1061;Basic;FB;714253897
1061;Elite+;KE;783603467
1061;Elite+;DT;387561298
1062;Elite+;FB;774361557
1062;Basic;KE;635631295
1063;Elite+;KE;627388806
1064;Elite;SU;557790812
1065;Elite+;FB;641427661
1065;Elite;DT;703156828
1066;Elite+;DT;66786542
1066;Elite+;SU;852295271
1068;Elite;FB;487823888
1069;Elite+;FB;356235878
1071;Basic;KE;721037427
1071;Basic;DT;937646477
1071;Basic;FB;150978258
1072;Basic;DT;302996032
1072;Elite;FB;141105569
1072;Elite+;SU;986674057
1073;Basic;FB;341429289
1073;Elite+;KE;837967280
1073;Basic;SU;726820895
1074;Basic;SU;429551584
1076;Elite;KE;323413243
1076;Elite+;FB;217194863
1077;Elite+;KE;866701164
1078;Basic;FB;827699432
1078;Basic;KE;148364021
1079;Basic;KE;270532601
1080;Basic;KE;831606476
1080;Basic;SU;235130764
1081;Elite;KE;58916661
1082;Basic;DT;27357297
1083;Elite;FB;160650211
1084;Elite;KE;227151861
1085;Elite+;SU;155678130
1086;Elite+;SU;571968928
1087;Elite+;FB;767112530
1088;Elite;FB;662378501
1089;Basic;FB;175516797
1090;Basic;SU;640696789
1090;Elite+;FB;498112424
1090;Elite;DT;145665753
1092;Elite;SU;233995796
1092;Basic;FB;597543050
1092;Elite+;KE;207605974
1093;Elite;DT;855823694
1094;Elite+;KE;933326778
1094;Elite;SU;822733673
1094;Elite+;DT;173451917
1096;Basic;DT;97045737
1097;Elite+;SU;908067282
1097;Basic;FB;561772826
1098;Basic;SU;838597064
1099;Basic;DT;169557131
1100;Basic;DT;260213648
1101;Elite;FB;707958557
1101;Basic;SU;513788273
1101;Basic;DT;118104330
1102;Basic;KE;623089325
1102;Elite;DT;795199600
1103;Elite+;DT;574216913
1104;Basic;FB;555494324
1104;Basic;KE;259766699
1105;Basic;FB;800823176
1105;Basic;KE;433568528
1105;Basic;DT;522899383
1106;Elite+;KE;937923802
1106;Basic;SU;467438424
1107;Basic;KE;117115436
1109;Elite+;SU;629608728
1109;Elite+;KE;915253977
1110;Basic;KE;761578271
1111;Elite+;SU;91770079
1112;Elite+;KE;288063232
1113;Elite;KE;52778259
1113;Elite;FB;803038766
1113;Elite+;DT;645545541
1113;Basic;SU;870393903
1114;Elite;DT;85223703
1115;Basic;FB;373118053
1116;Elite+;SU;699196095
1117;Elite+;SU;620187478
1117;Basic;FB;940211105
1117;Basic;DT;225155500
1118;Elite+;SU;398106238
1120;Basic;DT;65342442
1121;Elite;SU;336158861
1122;Elite+;SU;268206257
1122;Elite;FB;467843744
1123;Basic;KE;116296498
1123;Basic;DT;32874569
1123;Elite+;SU;60244015
1124;Elite;DT;708340759
1125;Basic;FB;692607338
1125;Basic;DT;982199417
1126;Elite+;FB;621242941
1128;Elite+;FB;784149612
1128;Basic;KE;722254263
1129;Basic;SU;463197671
1130;Basic;DT;667874410
1130;Elite;KE;317836116
1131;Elite+;KE;205904184
1132;Elite;FB;548484691
1132;Elite+;KE;256265220
1132;Elite+;DT;565931069
1132;Elite;SU;483316768
1133;Elite+;KE;614189097
1134;Elite+;SU;312490562
1134;Elite+;FB;550939296
1135;Basic;SU;786297785
1136;Elite+;SU;908186576
1137;Basic;KE;891256450
1137;Elite;DT;628239549
1138;Elite;SU;905213807
1139;Basic;KE;115933084
1139;Elite+;DT;180121891
1140;Elite;SU;242864632
1140;Basic;DT;858709732
1141;Elite;KE;891561178
1142;Elite;KE;891663747
1143;Elite;FB;778260521
1144;Elite;KE;13315013
1145;Elite+;FB;800572720
1146;Elite+;SU;412838998
1147;Basic;FB;115382870
1148;Elite+;KE;551643486
1150;Elite+;FB;622653657
1150;Elite;KE;947772371
1150;Elite;SU;960012879
1151;Basic;SU;894922741
1151;Elite;DT;447175371
1151;Elite+;FB;488445900
1152;Elite;SU;633771697
1153;Basic;FB;152600905
1154;Elite;DT;667243594
1155;Basic;SU;358352364
1156;Basic;FB;570009155
1157;Basic;DT;865430054
1158;Elite+;FB;89996284
1160;Elite+;FB;690463434
1161;Basic;SU;202022449
1161;Elite+;DT;560946577
1162;Elite;DT;225923264
1162;Elite+;KE;60481525
1163;Elite+;SU;372007474
1163;Basic;DT;610818546
1163;Elite+;FB;676079498
1163;Elite;KE;312861661
1164;Elite;FB;620929640
1165;Basic;KE;895259478
1165;Elite+;FB;987172377
1165;Basic;DT;631840256
1165;Elite;SU;333637138
1166;Elite+;KE;77751799
1167;Basic;DT;904985090
1167;Basic;SU;426361524
1168;Basic;FB;486474079
1168;Basic;DT;261185235
1169;Basic;FB;591018468
1169;Basic;DT;806514557
1169;Elite;KE;929790611
1170;Elite;FB;809637166
1171;Elite;FB;302496793
1172;Elite;DT;182244404
1173;Elite;FB;716126869
1173;Elite+;DT;412444659
1175;Elite+;FB;770704148
1175;Basic;SU;855977680
1175;Elite+;DT;279836597
1176;Elite;KE;619342535
1177;Basic;DT;655201973
1177;Elite+;FB;603835913
1178;Elite+;DT;376664339
1179;Basic;DT;865467482
1180;Basic;SU;493842519
1181;Elite+;SU;97406590
1182;Elite;KE;955205570
1183;Elite;FB;110630539
1183;Elite+;SU;51330263
1183;Elite;DT;238498325
1184;Elite;KE;404555712
1186;Basic;KE;684154468
1186;Elite;DT;636163824
1186;Elite;SU;742445936
1186;Basic;FB;535105113
1187;Elite+;KE;98505351
1188;Elite+;SU;835235610
1189;Elite;FB;463277509
1189;Basic;KE;172079760
1189;Basic;DT;225836627
1189;Elite;SU;359172260
1191;Elite+;KE;627474024
1191;Elite;DT;556900696
1193;Basic;KE;129202805
1194;Elite;KE;727735250
1196;Elite;SU;632522377
1197;Basic;KE;799998635
1198;Elite+;DT;278573109
1198;Elite;FB;776805909
1199;Elite;DT;861785717
1200;Elite;FB;856818118
1201;Basic;FB;469281740
1202;Elite+;DT;97673447
1202;Basic;KE;577749511
1202;Basic;FB;655516066
1203;Basic;KE;92777483
1207;Basic;SU;47413654
1208;Elite+;SU;115510634
1208;Basic;DT;908668569
1209;Elite+;FB;246076873
1210;Basic;FB;868588183
1210;Basic;SU;656806241
1210;Elite+;DT;785224298
1211;Basic;DT;433988491
1211;Elite;FB;213659357
1211;Elite+;KE;143328195
1212;Basic;KE;426283231
1213;Basic;SU;96145219
1214;Basic;DT;749930314
1215;Elite;SU;758795264
1216;Elite+;DT;512435193
1217;Elite+;SU;817906999
1218;Basic;FB;377876035
1218;Basic;SU;589335883
1218;Elite+;KE;796099835
1218;Elite;DT;258937735
1219;Elite+;KE;730300280
1219;Elite+;SU;284401000
1221;Elite+;SU;898874321
1221;Basic;KE;661475277
1221;Elite+;DT;312647266
1221;Basic;FB;110838639
1223;Elite;DT;12566680
1223;Elite;SU;188377731
1225;Elite+;DT;176820889
1225;Basic;FB;304780992
1225;Basic;SU;221589086
1226;Basic;KE;161018921
1227;Elite+;DT;240989777
1228;Elite+;KE;355911762
1229;Elite;KE;53124117
1230;Elite;KE;851178544
1231;Elite+;FB;611794220
1231;Elite;DT;180781151
1231;Elite;KE;356977661
1232;Elite+;FB;873083163
1233;Basic;KE;749261306
1234;Basic;SU;854513100
1235;Basic;KE;562593084
1235;Elite+;SU;722145246
1236;Elite;KE;785905601
1236;Basic;SU;707482253
1237;Basic;SU;872664307
1237;Basic;DT;285135674
1237;Elite;FB;920406156
1238;Elite+;SU;729299384
1239;Basic;DT;767430368
1241;Elite+;DT;516980356
1242;Basic;KE;216552401
1243;Basic;FB;978601876
1244;Elite+;KE;379430854
1245;Elite+;FB;474303915
1245;Elite+;SU;917364874
1246;Basic;KE;520332643
1247;Elite+;SU;892632725
1248;Elite;SU;150080949
1249;Elite;SU;402136176
1250;Elite+;DT;622262179
1251;Elite;KE;918269115
1252;Elite+;SU;364065480
1252;Basic;KE;850921909
1252;Elite+;FB;930497289
1254;Elite;KE;84904114
1255;Elite;KE;142131608
1255;Elite+;FB;43073830
1255;Elite+;SU;600418124
1256;Basic;KE;452121354
1256;Elite+;FB;146367315
1256;Elite+;SU;20986150
1257;Elite;DT;888318409
1258;Elite+;SU;175493823
1259;Elite;SU;807415887
1260;Basic;SU;471719209
1260;Elite;FB;200364202
1261;Basic;SU;535892421
1261;Basic;DT;340606535
1261;Elite;FB;407054105
1263;Elite;DT;42586224
1265;Elite+;FB;605078767
1266;Basic;FB;863384864
1266;Elite;DT;237311760
1267;Elite+;FB;159264990
1268;Basic;DT;679242039
1268;Basic;KE;418933082
1268;Elite;SU;771908717
1269;Elite;DT;59146861
1269;Elite+;FB;723983004
1270;Elite+;SU;507122082
1271;Elite+;SU;983154846
1272;Elite;SU;616358972
1273;Elite;KE;585174849
1274;Basic;KE;559243998
1275;Elite;FB;44391003
1276;Elite+;KE;968384776
1277;Basic;KE;527576741
1278;Elite+;FB;286903514
1279;Basic;SU;719441721
1280;Basic;DT;658281203
1281;Elite+;FB;436839132
1282;Elite+;KE;873306693
1283;Elite;KE;247329499
1284;Elite;KE;588301542
1285;Elite;DT;783585132
1286;Elite+;DT;42949851
1287;Elite;SU;187652736
1287;Elite;KE;400089801
1287;Elite+;FB;926474310
1288;Basic;KE;961931350
1290;Elite+;SU;940552046
1290;Elite+;KE;719410852
1292;Elite;SU;981625304
1293;Basic;DT;667478331
1293;Basic;FB;660841939
1294;Elite;SU;502345103
1295;Basic;KE;844136530
1296;Elite;DT;521598443
1297;Elite+;KE;889167174
1298;Elite+;DT;916838385
1299;Basic;FB;90814211
1299;Basic;DT;804855773
1300;Basic;DT;625223634
1302;Elite;KE;369577302
1302;Basic;DT;147884328
1303;Elite;DT;493963639
1304;Elite;KE;240996317
1304;Elite;FB;87084834
1305;Elite;SU;68345785
1306;Elite+;DT;953720870
1307;Basic;FB;161024805
1307;Elite;SU;598525665
1307;Elite;KE;589852181
1308;Basic;FB;624548784
1309;Elite;DT;47000704
1310;Elite;KE;766156388
1311;Elite+;DT;29426939
1313;Elite+;DT;521577056
1313;Elite;SU;603879729
1313;Elite;FB;224770757
1313;Basic;KE;728040604
1314;Elite;SU;439475651
1316;Basic;SU;148874381
1316;Elite;FB;356125094
1316;Elite;KE;887238209
1317;Elite+;KE;389202787
1318;Elite;DT;766147121
1319;Basic;DT;907372315
1320;Elite+;SU;494472317
1320;Basic;DT;432426009
1321;Elite;KE;866446019
1322;Elite+;KE;949089917
1322;Basic;FB;635812200
1322;Elite;DT;689023685
1322;Elite+;SU;468196920
1323;Elite;KE;911827955
1323;Basic;FB;881196512
1324;Elite+;KE;297418685
1324;Basic;SU;632584544
1324;Basic;FB;382736416
1324;Basic;DT;202733445
1325;Elite+;DT;266024115
1326;Basic;FB;587692516
1327;Elite;SU;210704758
1328;Elite;FB;228364634
1329;Basic;KE;277876604
1329;Elite+;DT;586194584
1329;Elite+;FB;494315311
1330;Elite+;DT;156113667
1331;Elite+;DT;773000219
1332;Basic;FB;267616291
1332;Elite;KE;573714811
1332;Elite;SU;429266565
1332;Elite+;DT;927360169
1333;Basic;DT;715582972
1333;Elite+;KE;609852186
1333;Basic;FB;730344223
1334;Basic;KE;741646930
1336;Elite;DT;255489433
1337;Basic;SU;622216390
1337;Elite;DT;550298746
1337;Elite+;FB;971560170
1338;Elite;SU;547768855
1338;Elite+;FB;390128677
1338;Basic;KE;65844468
1339;Basic;DT;323828063
1340;Elite+;SU;646653106
1340;Elite+;KE;524557772
1341;Basic;SU;635061242
1341;Basic;FB;539089992
1341;Basic;DT;135170573
1341;Elite+;KE;488882355
1342;Elite+;DT;176593159
1343;Elite;SU;434076603
1344;Basic;DT;914365634
1345;Basic;KE;413319294
1346;Elite;KE;198150818
1347;Elite+;KE;872721498
1348;Basic;SU;565425195
1349;Basic;DT;736421764
1350;Elite+;KE;586673105
1351;Basic;KE;224263390
1351;Elite;SU;645146032
1352;Elite;DT;512394509
1352;Basic;SU;902669521
1353;Basic;KE;744461665
1354;Basic;KE;955187450
1356;Basic;DT;21787800
1356;Elite;SU;513200909
1357;Elite+;SU;452065611
1358;Basic;DT;602906098
1359;Basic;KE;38431755
1360;Elite+;FB;749669347
1362;Basic;KE;15435371
1363;Elite+;FB;188064312
1364;Elite+;FB;726414341
1365;Basic;FB;681074666
1366;Basic;KE;468344051
1367;Basic;SU;866886663
1368;Elite+;KE;964230519
1368;Elite;FB;761071717
1369;Elite+;KE;92793885
1369;Basic;FB;611975990
1369;Basic;DT;374359355
1369;Elite+;SU;237114614
1370;Elite;DT;591737363
1370;Elite+;KE;924336062
1370;Basic;SU;110796180
1371;Elite+;FB;297670571
1373;Elite+;DT;274165871
1373;Elite;KE;511825594
1374;Elite+;FB;57884036
1375;Elite;DT;853573024
1376;Basic;DT;250921533
1379;Elite+;DT;182499689
1380;Basic;SU;167898330
1380;Elite+;DT;617476922
1380;Elite;FB;684329549
1381;Elite+;SU;228562785
1381;Elite+;DT;116522427
1382;Elite;DT;439512424
1382;Elite;FB;836200230
1382;Basic;SU;603936144
1384;Elite+;FB;740899502
1385;Basic;SU;865657637
1386;Elite+;SU;431261028
1387;Basic;KE;189470325
1388;Basic;FB;893499709
1389;Basic;KE;526354796
1390;Basic;DT;700337447
1391;Basic;SU;76118063
1392;Elite+;SU;294045643
1393;Basic;FB;348590155
1394;Elite;KE;917308523
1394;Elite+;SU;587956567
1394;Basic;FB;165691405
1394;Elite+;DT;306336407
1395;Elite+;SU;774081539
1396;Elite+;FB;183654180
1397;Basic;SU;477019003
1398;Elite;KE;570846624
1398;Elite;FB;986018926
1399;Elite+;FB;658436262
1400;Basic;KE;105672307
1401;Elite+;FB;877053677
1403;Elite+;KE;903782443
1404;Elite;SU;1601115
1405;Elite;DT;403661071
1405;Elite+;KE;224919184
1406;Elite;DT;543822203
1406;Elite+;KE;90001715
1411;Elite+;KE;514550885
1411;Basic;SU;444600816
1411;Basic;FB;479013191
1412;Elite+;KE;566877525
1413;Basic;SU;704130433
1413;Basic;DT;225588036
1413;Elite;FB;643224890
1415;Elite+;KE;470053810
1415;Elite+;DT;448932837
